Candidate_ID,Candidate_Name,SMILES_raw,Source_Type,Reference_ID,Design_Family,DOPO_Count,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Notes
CAND_R2_331,BDO-biphenyl,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccc(-c3ccc(-c4ccccc4)cc3)s2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,biphenyl,none,Additive,B,"Parent=TRAIN_122 (BDO); Change=Added biphenyl at aromatic atom 35.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.754; Max_Train_Tanimoto_r3=0.754; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_332,BDO-NH-methyl,CN(c1n[nH]c(NC(c2cccs2)P2(=O)Oc3ccccc3-c3ccccc32)n1)C(CP1(=O)Oc2ccccc2-c2ccccc21)c1cccs1,designed,Designed,P-N-S,2,N-methyl,none,Additive,B,"Parent=TRAIN_122 (BDO); Change=Methylated one free N–H site, reducing curing activity. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.640; Max_Train_Tanimoto_r3=0.640; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_333,BDO-NH-methyl-2,CN(c1nc(NC(CP2(=O)Oc3ccccc3-c3ccccc32)c2cccs2)n[nH]1)C(c1cccs1)P1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,N-methyl,none,Additive,B,"Parent=TRAIN_122 (BDO); Change=Methylated one free N–H site, reducing curing activity. Regioisomer 2.; Attachment=NH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.623; Max_Train_Tanimoto_r3=0.623; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_334,BDO-NH-hydroxyethyl,O=P1(CC(c2cccs2)N(CCO)c2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,N-hydroxyethyl,OH,Additive,B,"Parent=TRAIN_122 (BDO); Change=Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.619; Max_Train_Tanimoto_r3=0.619; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_335,BDO-NH-hydroxyethyl-2,O=P1(CC(Nc2n[nH]c(N(CCO)C(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2cccs2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,N-hydroxyethyl,OH,Additive,B,"Parent=TRAIN_122 (BDO); Change=Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 2.; Attachment=NH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.592; Max_Train_Tanimoto_r3=0.592; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_336,BDO-NH-glycidyl,O=P1(CC(c2cccs2)N(CC2CO2)c2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,N-glycidyl,epoxy,Co-curing,B,"Parent=TRAIN_122 (BDO); Change=Introduced one glycidyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.598; Max_Train_Tanimoto_r3=0.598; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_337,BDO-NH-glycidyl-2,O=P1(CC(Nc2n[nH]c(N(CC3CO3)C(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2cccs2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,N-glycidyl,epoxy,Co-curing,B,"Parent=TRAIN_122 (BDO); Change=Introduced one glycidyl substituent on an N–H site. Regioisomer 2.; Attachment=NH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.573; Max_Train_Tanimoto_r3=0.573; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_338,BDO-aromatic-S-to-O,O=P1(CC(Nc2n[nH]c(NC(c3ccco3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2cccs2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,heteroaromatic-S/O-analogue,none,Co-curing,B,"Parent=TRAIN_122 (BDO); Change=Replaced aromatic sulfur site 1 by oxygen.; Attachment=S_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.806; Max_Train_Tanimoto_r3=0.806; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_339,BDO-aromatic-S-to-O-all,O=P1(CC(Nc2n[nH]c(NC(c3ccco3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccco2)Oc2ccccc2-c2ccccc21,designed,Designed,P-N,2,heteroaromatic-S/O-analogue-all,none,Additive,B,"Parent=TRAIN_122 (BDO); Change=Replaced all aromatic sulfur atoms by oxygen.; Attachment=all_aromatic_S; One-factor computational analogue. Parent_Tanimoto_r3=0.636; Max_Train_Tanimoto_r3=0.723; Risk=large structural change from parent. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_340,TDA-amino,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(N)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-amino,NH2,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Added amino at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.778; Max_Train_Tanimoto_r3=0.778; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_341,TDA-hydroxy,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(O)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-hydroxy,OH,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added hydroxy at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.778; Max_Train_Tanimoto_r3=0.778; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_342,TDA-hydroxymethyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(CO)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-hydroxymethyl,CH2OH,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added hydroxymethyl at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.762; Max_Train_Tanimoto_r3=0.762; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_343,TDA-carboxamide,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(C(N)=O)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-carboxamide,amide,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added carboxamide at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.748; Max_Train_Tanimoto_r3=0.748; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_344,TDA-boronic-acid,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si-B,1,aryl-boronic-acid,B(OH)2,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added boronic_acid at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.770; Max_Train_Tanimoto_r3=0.770; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_345,TDA-pinacol-boronate,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(B4OC(C)(C)C(C)(C)O4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si-B,1,aryl-pinacol-boronate,pinacol boronate,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added pinacol_boronate at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.700; Max_Train_Tanimoto_r3=0.700; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_346,TDA-trimethoxysilyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc([Si](OC)(OC)OC)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_010 (TDA); Change=Added trimethoxysilyl at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.748; Max_Train_Tanimoto_r3=0.748; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_347,TDA-triethoxysilyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc([Si](OCC)(OCC)OCC)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_010 (TDA); Change=Added triethoxysilyl at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.755; Max_Train_Tanimoto_r3=0.755; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_348,TDA-disiloxane,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc([Si](C)(C)O[Si](C)(C)C)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,short-disiloxane,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added disiloxane at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.726; Max_Train_Tanimoto_r3=0.726; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_349,TDA-glycidyloxy,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(OCC4CO4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,aryl-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Added glycidyloxy at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.694; Max_Train_Tanimoto_r3=0.694; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_350,TDA-diaminotriazine,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(-c4nc(N)nc(N)n4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Added diaminotriazine at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.700; Max_Train_Tanimoto_r3=0.700; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_351,TDA-piperazine,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(N4CCNCC4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,piperazine,NH,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Added piperazine at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.694; Max_Train_Tanimoto_r3=0.694; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_352,TDA-benzamide-linker,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(NC(=O)c4ccccc4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,benzamide,amide,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added benzamide_linker at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.681; Max_Train_Tanimoto_r3=0.681; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_353,TDA-phenyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(-c4ccccc4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,phenyl,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added phenyl at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.733; Max_Train_Tanimoto_r3=0.733; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_354,TDA-biphenyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccc(-c4ccc(-c5ccccc5)cc4)cc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,biphenyl,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Added biphenyl at aromatic atom 47.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.720; Max_Train_Tanimoto_r3=0.720; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_355,TDA-OH-glycidyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OCC2CO2)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to a glycidyl ether. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.792; Max_Train_Tanimoto_r3=0.792; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_356,TDA-OH-glycidyl-2,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OCC2CO2)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to a glycidyl ether. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.743; Max_Train_Tanimoto_r3=0.743; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_357,TDA-OH-glycidyl-all,CCO[Si](CCCNCC(Cn1c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OCC2CO2)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OCC2CO2)c1=O)OCC1CO1)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-glycidyl-ether-all,epoxy,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to a glycidyl ether. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.616; Max_Train_Tanimoto_r3=0.616; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_358,TDA-OH-methyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OC)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-methyl-ether,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to a methyl ether. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.875; Max_Train_Tanimoto_r3=0.875; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_359,TDA-OH-methyl-2,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-methyl-ether,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to a methyl ether. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.812; Max_Train_Tanimoto_r3=0.812; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_360,TDA-OH-methyl-all,CCO[Si](CCCNCC(Cn1c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC)c1=O)OC)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-methyl-ether-all,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to a methyl ether. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.676; Max_Train_Tanimoto_r3=0.676; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_361,TDA-OH-acetyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OC(C)=O)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-acetate,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to an acetate. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.840; Max_Train_Tanimoto_r3=0.840; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_362,TDA-OH-acetyl-2,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC(C)=O)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-acetate,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to an acetate. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.780; Max_Train_Tanimoto_r3=0.780; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_363,TDA-OH-acetyl-all,CCO[Si](CCCNCC(Cn1c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OC(C)=O)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC(C)=O)c1=O)OC(C)=O)(OCC)OCC,designed,Designed,P-N-Si,1,OH-to-acetate-all,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to an acetate. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.654; Max_Train_Tanimoto_r3=0.654; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_364,TDA-OH-allyl,C=CCOC(CNCCC[Si](OCC)(OCC)OCC)Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O,designed,Designed,P-N-Si,1,OH-to-allyl-ether,allyl,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.808; Max_Train_Tanimoto_r3=0.808; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_365,TDA-OH-allyl-2,C=CCOC(Cn1c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CNCCC[Si](OCC)(OCC)OCC)c1=O)CP1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-Si,1,OH-to-allyl-ether,allyl,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.750; Max_Train_Tanimoto_r3=0.750; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_366,TDA-OH-allyl-all,C=CCOC(CNCCC[Si](OCC)(OCC)OCC)Cn1c(=O)n(CC(CNCCC[Si](OCC)(OCC)OCC)OCC=C)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OCC=C)c1=O,designed,Designed,P-N-Si,1,OH-to-allyl-ether-all,allyl,Additive,B,"Parent=TRAIN_010 (TDA); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.622; Max_Train_Tanimoto_r3=0.622; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_367,TDA-NH-methyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CN(C)CCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,N-methyl,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Methylated one free N–H site, reducing curing activity. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.840; Max_Train_Tanimoto_r3=0.840; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_368,TDA-NH-methyl-all,CCO[Si](CCCN(C)CC(O)Cn1c(=O)n(CC(O)CN(C)CCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,N-methyl-all,none,Additive,B,"Parent=TRAIN_010 (TDA); Change=Methylated one free N–H site, reducing curing activity. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.710; Max_Train_Tanimoto_r3=0.710; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_369,TDA-NH-hydroxyethyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CN(CCO)CCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,N-hydroxyethyl,OH,Additive,B,"Parent=TRAIN_010 (TDA); Change=Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.808; Max_Train_Tanimoto_r3=0.808; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_370,TDA-NH-hydroxyethyl-all,CCO[Si](CCCN(CCO)CC(O)Cn1c(=O)n(CC(O)CN(CCO)CCC[Si](OCC)(OCC)OCC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,N-hydroxyethyl-all,OH,Additive,B,"Parent=TRAIN_010 (TDA); Change=Introduced one hydroxyethyl substituent on an N–H site. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.683; Max_Train_Tanimoto_r3=0.683; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_371,TDA-NH-glycidyl,CCO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CN(CCC[Si](OCC)(OCC)OCC)CC2CO2)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OCC)OCC,designed,Designed,P-N-Si,1,N-glycidyl,epoxy,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Introduced one glycidyl substituent on an N–H site. Regioisomer 1.; Attachment=NH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.771; Max_Train_Tanimoto_r3=0.771; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_372,TDA-NH-glycidyl-all,CCO[Si](CCCN(CC(O)Cn1c(=O)n(CC(O)CN(CCC[Si](OCC)(OCC)OCC)CC2CO2)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)CC1CO1)(OCC)OCC,designed,Designed,P-N-Si,1,N-glycidyl-all,epoxy,Co-curing,B,"Parent=TRAIN_010 (TDA); Change=Introduced one glycidyl substituent on an N–H site. Converted all N–H sites.; Attachment=all_NH; One-factor computational analogue. Parent_Tanimoto_r3=0.651; Max_Train_Tanimoto_r3=0.651; Risk=candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
